"","arrests","countyid","density","popul","perc1019","perc2029","percblack","percmale","rpcincmaint","rpcpersinc","rpcunemins","year","murders","murdrate","arrestrate","statefips","countyfips","execs","lpopul","execrate","stand_res","fitted","residuals"
"1006",0,31169,11.21811,6445,13.84019,7.633825,0.0620636,48.56478,110.208,11897.22,15.088,1995,0,0,0,31,169,0,8.77106,0,-0.370452251663531,0.243860519733626,-0.243860519733626
"1007",0,31175,8.685852,4934,14.18727,7.904337,0.1013377,48.21646,142.352,11695.82,15.744,1995,0,0,0,31,175,0,8.503905,0,-0.386863109613722,0.254671420173452,-0.254671420173452
"1008",0,31177,45.60705,17807,17.10002,11.00691,0.6289662,49.21098,56.416,14637.98,13.776,1995,0,0,0,31,177,0,9.787347,0,-0.405820192790961,0.267079125337098,-0.267079125337098
"1009",0,31179,21.44164,9508,19.33109,18.16365,0.7151872,48.54859,94.464,10928.3,14.432,1995,0,0,0,31,179,0,9.159889,0,-0.54527064633437,0.35826608954649,-0.35826608954649
"1010",1,31185,25.41188,14629,15.85891,10.41083,0.6357236,48.74564,84.624,14502.85,6.56,1995,1,0.6835737,0.6835737,31,185,0,9.590761,0,0.629505549606651,0.26913255309232,0.41444114690768
"1011",1,32001,4.269666,21045,14.92041,11.42314,1.192682,50.36351,146.288,12113.04,50.512,1995,1,0.4751723,0.4751723,32,1,0,9.954418,0,0.318104572477181,0.265676287604943,0.209496012395057
"1012",136,32003,125.9267,996134,12.96171,13.95465,10.22132,50.75231,151.536,16040.51,55.76,1995,132,1.325123,1.365278,32,3,0,13.81164,0,1.34562982473345,0.439490206024002,0.885632793975998
"1013",5,32007,2.420791,41589,16.43463,13.06115,0.668446,53.19676,82.656,14000.35,48.544,1995,1,0.2404482,1.202241,32,7,0,10.63559,0,0.0424328784172574,0.212545977899878,0.0279022221001216
"1014",0,32009,0.3371961,1210,13.96694,10.16529,0.661157,56.1157,99.056,11598.08,63.632,1995,0,0,0,32,9,0,7.098376,0,-0.211434725546154,0.138615074325574,-0.138615074325574
"1015",1,32013,1.640257,15825,15.67141,13.06161,0.8341232,53.8199,135.792,14140.08,36.08,1995,1,0.6319115,0.6319115,32,13,0,9.669346,0,0.65335037757041,0.202446922719732,0.429464577280268
"1016",0,32017,0.36339,3864,20.23809,6.987577,1.552795,51.19048,186.304,11249.09,51.824,1995,0,0,0,32,17,0,8.259459,0,-0.354627549681598,0.232827826477794,-0.232827826477794
"1017",0,32027,0.735126,4417,14.62531,11.13878,0.3169572,51.41499,190.896,12278.35,36.736,1995,0,0,0,32,27,0,8.393216,0,-0.342570699723199,0.225536310761518,-0.225536310761518
"1018",0,32029,10.77,2837,11.91399,8.494889,0.5287275,49.52415,79.376,13048.5,47.232,1995,0,0,0,32,29,0,7.950502,0,-0.357051627866993,0.234958710641071,-0.234958710641071
"1019",22,32031,45.89618,291042,12.51538,13.91655,2.47868,50.77377,116.768,18450.66,68.224,1995,21,0.7215453,0.7559046,32,31,0,12.58122,0,0.675790924709211,0.277043996609032,0.444501303390968
"1020",0,33001,127.0913,50996,13.89129,10.83614,0.156875,49.31563,138.416,15802.38,17.056,1995,2,0.3921876,0,33,1,0,10.8395,0,0.224201138730814,0.24458098780006,0.14760661219994
"1021",0,33003,40.21809,37555,12.24338,9.42085,0.1917188,48.95753,140.384,17236.4,17.056,1995,0,0,0,33,3,0,10.53356,0,-0.352528915452906,0.23194718586396,-0.23194718586396
"1022",0,33005,100.3743,71008,14.70257,12.86193,0.2872916,48.54664,114.8,15072.26,12.464,1995,0,0,0,33,5,0,11.17055,0,-0.428869574802144,0.282376015917475,-0.282376015917475
"1023",0,33007,18.72098,33705,14.07803,10.19433,0.1008752,48.65154,183.024,13415.86,30.176,1995,1,0.2966919,0,33,7,0,10.4254,0,0.0566932027879206,0.259358978368028,0.0373329216319724
"1024",0,33009,45.41927,77809,15.25788,14.91987,0.5449241,49.38118,116.768,16907.74,22.304,1995,3,0.3855595,0,33,9,0,11.26201,0,0.154991550134998,0.283563270195507,0.101996229804493
"1025",0,33011,399.2148,349891,13.48106,13.95978,0.9348626,49.04585,127.264,17424.67,15.744,1995,8,0.2286426,0,33,11,0,12.76538,0,-0.0847169615848155,0.284396924475031,-0.0557543244750314
"1026",0,33013,132.0943,123424,13.35478,12.23911,0.4164506,49.30079,116.768,17205.57,17.056,1995,0,0,0,33,13,0,11.72338,0,-0.388442913427184,0.255669272154175,-0.255669272154175
"1027",0,33015,371.346,258150,13.1993,12.88592,0.9324036,49.68197,78.064,18465.74,33.456,1995,2,0.0774743,0,33,15,0,12.4613,0,-0.276420283567022,0.259340507098982,-0.181866207098982
"1028",0,33017,288.399,106368,14.27215,16.44291,0.5415162,48.66783,136.448,14251.6,21.648,1995,1,0.0940132,0,33,17,0,11.57466,0,-0.339318163790231,0.317319702634136,-0.223306502634136
"1029",0,33019,73.2067,39338,13.80853,10.62077,0.1576084,49.25263,147.6,14853.15,9.84,1995,1,0.2542071,0,33,19,0,10.57995,0,0.0105610493787117,0.247253092136914,0.00695400786308607
"1030",12,34001,416.3854,233634,12.54184,13.63115,19.44366,48.28664,220.416,18571.36,152.192,1995,21,0.8988418,0.5136239,34,1,0,12.36151,0,0.372635689234662,0.653726217815257,0.245115582184743
"1031",10,34003,3601.394,843338,11.39199,11.83962,5.330959,48.11879,71.504,25977.6,80.032,1995,10,0.1185764,0.1185764,34,3,0,13.64512,0,-0.331154549385836,0.335530926174457,-0.216954526174457
"1032",4,34005,506.9776,407931,13.60843,13.22233,15.84533,49.51058,100.368,16995.65,84.624,1995,9,0.2206255,0.0980558,34,5,0,12.91885,0,-0.522537210965087,0.56453799919627,-0.34391249919627
"1033",52,34007,2281.13,507089,13.87054,12.68318,18.43956,48.26963,287.984,16202.54,112.176,1995,65,1.281826,1.025461,34,7,0,13.13644,0,0.979144825365935,0.637289038897654,0.644536961102346
"1034",2,34009,384.5151,98133,11.53231,10.88217,6.304709,48.0715,150.88,16465.6,234.192,1995,2,0.203805,0.203805,34,9,0,11.49408,0,-0.271212697274612,0.382265136761749,-0.178460136761749
"1035",5,34011,281.5287,137748,14.34939,12.57514,19.13494,49.3372,299.792,13388.3,173.84,1995,6,0.435578,0.3629817,34,11,0,11.83318,0,-0.312514191963753,0.641373508070005,-0.205795508070005
"1036",129,34013,6023.292,760615,13.53615,13.97264,42.76132,47.43753,470.352,20036.21,118.08,1995,144,1.893205,1.695996,34,13,0,13.54188,0,1.16718325126424,1.12710118991277,0.766103810087227
"1037",4,34015,747.7916,242924,14.61898,12.35283,9.724441,48.87496,120.704,14825.6,123.984,1995,4,0.1646606,0.1646606,34,15,0,12.4005,0,-0.445924669261677,0.458318758372998,-0.293658158372998
"1038",55,34017,11815.15,551198,12.30121,15.97756,15.62542,48.56984,379.824,15393.04,172.528,1995,40,0.725692,0.9978266,34,17,0,13.21985,0,0.184669009221604,0.604166846207815,0.121525153792185
"1039",0,34019,270.2367,116207,12.69287,11.01138,2.174568,50.06153,41.984,23916.45,48.544,1995,0,0,0,34,19,0,11.66313,0,-0.366576066719921,0.240411336633733,-0.240411336633733
"1040",22,34021,1460.882,330038,13.16333,13.68721,20.52824,48.51108,218.448,21699.17,91.184,1995,20,0.6059908,0.6665899,34,21,0,12.70696,0,-0.0839368235760761,0.661121931353779,-0.0551311313537787
"1041",10,34023,2247.228,698029,12.43086,15.21484,8.94003,49.34079,112.832,18734.05,102.992,1995,13,0.1862387,0.1432605,34,23,0,13.45602,0,-0.386119582090436,0.440229952230053,-0.253991252230053
"1042",8,34025,1240.356,585218,13.17475,11.17584,9.414953,48.55404,117.424,20557.73,91.184,1995,14,0.2392271,0.1367012,34,25,0,13.27974,0,-0.282635059282607,0.424998857587858,-0.185771757587858
"1043",3,34027,947.1159,444212,12.81325,12.21084,3.266008,48.97842,53.136,25971.04,61.008,1995,4,0.0900471,0.0675353,34,27,0,13.00406,0,-0.297140655639903,0.28467949312418,-0.19463239312418
"1044",8,34029,732.5897,466142,12.00128,9.795728,3.133595,47.41795,114.144,16150.72,82,1995,9,0.1930742,0.1716215,34,29,0,13.05225,0,-0.200313333746153,0.324874052547857,-0.131799852547857
"1045",22,34031,2505.196,463558,13.39768,13.95316,17.17908,48.29946,244.688,15703.33,137.104,1995,18,0.3883009,0.47459,34,31,0,13.04669,0,-0.357366964324985,0.623565328025303,-0.235264428025303
"1046",2,34033,193.069,65226,14.47736,10.57554,16.27572,48.42088,198.768,15385.17,108.24,1995,2,0.3066262,0.3066262,34,33,0,11.08561,0,-0.412770624272013,0.578348140014479,-0.271721940014478
"1047",1,34035,870.2794,265158,11.37548,12.82405,6.794816,49.24988,59.04,28128.62,63.632,1995,1,0.0377134,0.0377134,34,35,0,12.48808,0,-0.468130837145515,0.343820744105918,-0.306107344105918
"1048",1,34037,268.3029,139849,14.15956,10.75446,0.9774829,49.80944,66.912,17141.94,79.376,1995,1,0.0715057,0.0715057,34,37,0,11.84832,0,-0.265940358600506,0.246520500313595,-0.175014800313595
"1049",30,34039,4809.509,496735,11.86588,12.83058,20.23473,48.09687,182.368,21028.08,99.056,1995,26,0.5234179,0.6039438,34,39,0,13.11581,0,-0.201771471056714,0.655991601750382,-0.132573701750382
"1050",0,34041,269.7205,96524,12.70772,11.36609,1.598566,48.56098,101.024,16287.17,70.848,1995,0,0,0,34,41,0,11.47755,0,-0.436713557894416,0.287464949789016,-0.287464949789016
"1051",19,35001,449.299,523893,14.29509,14.51747,3.542517,48.91171,226.32,14994.19,23.616,1995,58,1.107096,0.3626695,35,1,0,13.16904,0,1.14524323204163,0.35304539224296,0.75405060775704
"1052",1,35007,3.69095,13866,16.9912,8.632627,0.627434,49.97836,265.68,10367.42,37.392,1995,0,0,0.7211885,35,7,0,9.537195,0,-0.377195469849431,0.248293425138724,-0.248293425138724
"1053",4,35009,33.84461,47585,16.69013,15.55953,8.191657,48.90407,289.952,10680.34,20.992,1995,4,0.840601,0.8406011,35,9,0,10.77027,0,0.558189601847432,0.473146198759324,0.367454801240676
"1054",7,35013,42.02866,160001,17.99239,16.25802,1.841864,49.94031,314.88,9431.968,34.768,1995,14,0.8749945,0.4374973,35,13,0,11.98293,0,0.810393557120064,0.341829021990885,0.533165478009115
"1055",2,35015,12.69196,53071,16.86043,10.06765,2.379831,49.21143,255.184,10921.09,34.112,1995,0,0,0.3768536,35,15,0,10.87939,0,-0.465774867903618,0.306684729319674,-0.306684729319674
"1056",5,35017,7.596022,30126,18.02098,10.69508,0.6240457,49.47554,291.92,10333.97,21.648,1995,2,0.6638784,1.659696,35,17,0,10.31314,0,0.588204641674531,0.276705004447914,0.387173395552086
"1057",0,35027,3.054925,14758,14.2499,9.154357,0.6504946,49.57989,244.688,11615.79,41.984,1995,0,0,0,35,27,0,9.599541,0,-0.381392174963108,0.251136227098232,-0.251136227098232
"1058",2,35031,12.26469,66826,19.90094,14.12923,0.5776195,48.23871,480.192,7355.728,24.928,1995,3,0.4489271,0.2992847,35,31,0,11.10985,0,0.163496813578757,0.341479020937902,0.107448079062098
"1059",7,35035,8.369956,55455,16.00397,15.75151,5.748806,50.42106,200.08,9893.136,24.272,1995,2,0.3606528,1.262285,35,35,0,10.92333,0,-0.0603064630848208,0.40035026764329,-0.0396974676432904
"1060",1,35043,21.5624,79989,15.46588,12.0004,2.026529,49.22552,158.752,11578.4,21.648,1995,1,0.1250172,0.1250172,35,43,0,11.28964,0,-0.282113791297245,0.310820881024779,-0.185803681024779
"1061",16,35045,18.17896,100244,19.3857,12.04461,0.5985396,49.16404,247.312,10536.02,45.264,1995,6,0.5985396,1.596105,35,45,0,11.51536,0,0.46156798027345,0.29491545037534,0.30362414962466
"1062",2,35053,2.390017,15883,18.42221,13.60574,0.9192218,51.18051,462.48,8733.984,30.176,1995,4,2.518416,1.259208,35,53,0,9.673005,0,3.39915934472385,0.281867484925489,2.23654851507451
"1063",3,35055,11.58555,25524,15.75772,10.17474,0.4388027,49.20075,403.44,10077.47,90.528,1995,3,1.175364,1.175364,35,55,0,10.14737,0,1.37378394104411,0.270742475883481,0.90462152411652
"1064",1,35057,3.852707,12885,17.86574,9.949553,0.5587893,51.32324,354.896,9658.288,22.96,1995,2,1.552192,0.7760962,35,57,0,9.46382,0,1.99837241541111,0.237221844890486,1.31497015510951
"1065",0,35059,1.089784,4174,14.85386,7.882127,0.0479157,48.82607,297.168,10900.75,15.088,1995,0,0,0,35,59,0,8.33663,0,-0.374003433842098,0.246224701971655,-0.246224701971655
"1066",1,35061,53.84764,57486,16.53272,11.4654,1.478621,50.34269,268.96,10250,22.96,1995,2,0.3479108,0.1739554,35,61,0,10.9593,0,0.100671789497531,0.281620550844773,0.0662902491552274
"1067",14,36001,568.9408,297980,12.39446,15.43728,9.280825,47.56964,228.288,17335.46,58.384,1995,10,0.335593,0.4698302,36,1,0,12.60478,0,-0.229431857276746,0.486521566956932,-0.150928566956932
"1068",0,36003,49.91963,51423,18.58118,12.94751,0.6417362,49.79484,312.256,10069.6,83.312,1995,2,0.388931,0,36,3,0,10.84784,0,0.147375473695457,0.291943638995537,0.0969873610044628
"1069",174,36005,28460.61,1196046,14.43406,15.16597,42.69961,46.34011,730.128,11749.62,93.152,1995,193,1.61365,1.454794,36,5,0,13.99453,0,0.647812751336295,1.18776765427935,0.425882345720647
"1070",6,36007,289.7773,204830,12.94976,14.05995,2.305815,48.42943,286.672,13741.89,64.288,1995,5,0.2441049,0.2929258,36,7,0,12.22994,0,-0.139592855134257,0.335993598332643,-0.091888698332643
"1071",1,36009,65.24662,85463,15.35167,11.57226,0.9583095,48.69007,255.84,11037.2,89.872,1995,2,0.2340194,0.1170097,36,9,0,11.35584,0,-0.0969938264835735,0.297893054939973,-0.0638736549399731
"1072",0,36011,119.2886,82696,13.62218,12.86882,3.772855,50.06167,202.704,11819.15,78.064,1995,1,0.1209248,0,36,11,0,11.32293,0,-0.321857024647759,0.332859459303606,-0.211934659303606
"1073",3,36013,133.0397,141284,14.28329,12.3772,2.160188,48.69341,301.104,11922.8,72.16,1995,3,0.2123383,0.2123383,36,13,0,11.85853,0,-0.168208141876613,0.323108091542225,-0.110769791542225
"1074",0,36015,230.3336,94001,13.74241,12.35838,6.046744,48.75374,280.112,12877.28,59.04,1995,0,0,0,36,15,0,11.45106,0,-0.598012998387952,0.393830491770078,-0.393830491770078
"1075",0,36017,58.10477,51969,14.322,11.27788,0.8120226,49.13891,230.912,11396.69,91.84,1995,1,0.1924224,0,36,17,0,10.8584,0,-0.134733056389282,0.281149900742701,-0.0887275007427006
"1076",5,36019,79.80317,82946,13.97656,17.70429,4.817592,51.27071,232.224,11527.89,83.312,1995,6,0.7233622,0.6028018,36,19,0,11.32594,0,0.532292892806721,0.373200376745285,0.350161823254715
"1077",1,36021,100.251,63731,12.53707,10.80165,4.391897,49.42022,219.104,13997.07,57.728,1995,1,0.1569095,0.1569095,36,21,0,11.06243,0,-0.26257331456237,0.329781816700261,-0.172872316700261
"1078",0,36023,97.96765,48946,15.94002,15.97066,0.7886242,47.98553,257.152,11340.27,80.688,1995,0,0,0,36,23,0,10.79847,0,-0.523302533907552,0.344314752130079,-0.344314752130079
"1079",0,36025,32.82096,47470,15.02212,10.40657,1.118601,49.35538,230.912,10882.38,64.944,1995,1,0.2106594,0,36,25,0,10.76785,0,-0.103742489860174,0.278979837060508,-0.0683204370605085
"1080",12,36027,326.2602,261512,13.18525,13.92709,8.997293,50.43287,163.344,16262.24,53.792,1995,14,0.5353483,0.4588699,36,27,0,12.47424,0,0.174197760596985,0.420687587729587,0.114660712270413
"1081",31,36029,919.3174,960314,12.48706,13.35449,12.49643,47.80561,320.128,15122.77,70.848,1995,66,0.6872752,0.3228111,36,29,0,13.77502,0,0.229616424501005,0.53613148132973,0.15114371867027
"1082",0,36031,20.95262,37650,12.58699,12.41169,3.110226,51.73439,246.656,12282.94,110.864,1995,0,0,0,36,31,0,10.53609,0,-0.427966971574855,0.281603225871175,-0.281603225871175
"1083",0,36033,30.22974,49313,13.6901,14.39783,5.373837,53.00834,285.36,10025.65,99.056,1995,0,0,0,36,33,0,10.80594,0,-0.500803190173635,0.329304940804567,-0.329304940804567
"1084",0,36035,109.04,54099,14.18141,11.19984,1.595224,48.51846,262.4,12071.71,102.336,1995,0,0,0,36,35,0,10.89857,0,-0.462644404916811,0.304663210070198,-0.304663210070198
"1085",0,36037,123.6663,61105,13.86302,12.21013,2.009655,48.91417,153.504,13041.94,86.592,1995,0,0,0,36,37,0,11.02035,0,-0.470542657864842,0.309876888720929,-0.309876888720929
"1086",2,36039,73.24401,47446,12.28344,13.54803,6.103781,51.52384,225.008,11987.09,82,1995,1,0.2107659,0.4215318,36,39,0,10.76735,0,-0.218300280997737,0.354391156325904,-0.143625256325904
"1087",0,36041,3.010236,5179,12.47345,9.499904,0.3282487,50.20274,146.288,13147.55,149.568,1995,0,0,0,36,41,0,8.552367,0,-0.345652875826376,0.227512891789508,-0.227512891789508
"1088",0,36043,46.91537,66234,14.19664,10.88263,0.3502733,48.51285,209.264,11613.82,90.528,1995,0,0,0,36,43,0,11.10095,0,-0.424195975164178,0.279325103580897,-0.279325103580897
"1089",0,36045,90.0361,114544,13.94573,18.50381,7.046201,52.13368,264.368,11019.49,93.152,1995,1,0.0873027,0,36,45,0,11.64871,0,-0.490123293968432,0.409546665341378,-0.322243965341378
"1090",332,36047,32336.57,2280493,14.12874,14.37834,40.97842,46.71516,699.952,14011.5,98.4,1995,370,1.622456,1.455826,36,47,0,14.6399,0,0.74633795611837,1.13167498220669,0.490781017793314
"1091",0,36049,21.68591,27660,15.70137,11.91974,0.4953001,50.03254,211.232,9588.096,105.616,1995,1,0.3615329,0,36,49,0,10.22774,0,0.134815303688805,0.272762094152635,0.088770805847365
"1092",1,36051,103.7503,65585,15.11931,15.86796,3.546543,48.86636,193.52,12413.49,70.848,1995,3,0.4574217,0.1524739,36,51,0,11.0911,0,0.123582114978914,0.376066177493425,0.0813555225065752
"1093",0,36053,108.6778,71270,16.8023,13.85997,1.205276,49.40227,148.912,12975.68,69.536,1995,0,0,0,36,53,0,11.17423,0,-0.462111550100858,0.304252279757468,-0.304252279757468
"1094",44,36055,1096.313,722762,12.87644,14.35549,13.07097,48.18184,356.208,17492.9,53.792,1995,56,0.7748055,0.6087758,36,55,0,13.49084,0,0.355378671540811,0.540942519419161,0.233862980580839
"1095",0,36057,128.6982,52088,12.74574,10.83935,1.092382,47.84787,219.104,12716.56,97.088,1995,1,0.1919828,0,36,57,0,10.86069,0,-0.163028975371384,0.299293064447207,-0.107310264447207
"1096",38,36059,4545.186,1303231,12.22669,12.73635,9.528395,48.45219,118.08,24016.82,58.384,1995,30,0.2301971,0.291583,36,59,0,14.08036,0,-0.301432202458481,0.427964536730809,-0.197767436730809
"1097",218,36061,53763.16,1525387,9.315341,16.19156,26.44352,47.2646,635.008,39834.29,94.464,1995,239,1.566815,1.429145,36,61,0,14.23776,0,1.27032803458012,0.748894633241648,0.817920366758352
"1098",8,36063,423.9242,221660,13.23965,12.06487,6.044844,48.1422,248.624,13745.82,82.656,1995,7,0.315799,0.3609131,36,63,0,12.3089,0,-0.12575844139978,0.398604655265087,-0.0828056552650867
"1099",9,36065,199.5669,242023,13.16693,13.94909,6.337414,49.8684,284.704,13124.59,66.912,1995,14,0.5784574,0.3718655,36,65,0,12.39679,0,0.285684035977033,0.390354009146698,0.188103390853302
"1100",25,36067,601.7361,469540,13.39971,14.48183,8.866337,48.04149,278.144,15287.42,57.072,1995,19,0.4046514,0.532436,36,67,0,13.05951,0,-0.100558268730103,0.470849638999448,-0.0661982389994479
"1101",2,36069,153.4012,98852,13.42613,12.4307,2.044471,49.22005,174.496,15211.33,68.224,1995,5,0.5058067,0.2023227,36,69,0,11.50138,0,0.315410026025665,0.298123865039584,0.207682834960416
"1102",6,36071,394.9309,322349,14.19734,13.07186,7.880589,50.2291,217.792,14372.96,62.32,1995,8,0.2481782,0.1861337,36,71,0,12.68339,0,-0.236578104255284,0.40396911538667,-0.15579091538667
"1103",2,36073,114.7622,44919,13.94287,13.82711,8.495292,50.72686,214.512,11278.61,94.464,1995,2,0.4452459,0.4452459,36,73,0,10.71262,0,0.0323489970513825,0.423947560672752,0.0212983393272482
"1104",0,36075,131.5603,125414,15.75183,14.32456,0.5533673,49.3972,234.192,12033.66,96.432,1995,1,0.0797359,0,36,75,0,11.73938,0,-0.329932914152696,0.296988735066296,-0.217252835066296
"1105",1,36077,61.35234,61530,15.60215,13.65838,1.430197,48.07899,175.152,11934.61,65.6,1995,1,0.1625223,0.1625224,36,77,0,11.02728,0,-0.259097085794264,0.333103358565784,-0.170581058565784
"1106",0,36079,389.3391,90138,13.01671,12.25898,1.085003,50.08986,64.288,18728.8,55.76,1995,1,0.110941,0,36,79,0,11.4091,0,-0.208786281457134,0.24828361575468,-0.13734261575468
"1107",281,36081,18049.51,1974383,11.49134,14.83005,23.12646,47.74297,574.656,16558.1,95.12,1995,314,1.59037,1.423229,36,81,0,14.49577,0,1.27506771511113,0.751656719049764,0.838713280950236
"1108",10,36083,237.5108,155322,13.70121,14.76481,3.704562,49.26154,210.576,14158.45,73.472,1995,2,0.1287648,0.6438238,36,83,0,11.95326,0,-0.341817817745841,0.353824236641922,-0.225059436641922
"1109",55,36085,6770.12,396748,13.21544,13.87858,8.913971,48.47258,524.144,17778.91,89.872,1995,61,1.5375,1.38627,36,85,0,12.89106,0,1.65340076148218,0.449417274252965,1.08808272574704
"1110",7,36087,1590.288,277034,14.29788,12.47861,10.98493,48.62111,164,20522.3,61.008,1995,8,0.2887732,0.2526766,36,87,0,12.5319,0,-0.272123542938005,0.467625237811882,-0.178852037811882
"1111",2,36089,42.86495,115123,16.44502,15.7614,2.835228,51.3364,313.568,10115.52,94.464,1995,1,0.0868636,0.1737272,36,89,0,11.65376,0,-0.36366828842877,0.32621207869221,-0.23934847869221
"1112",6,36091,239.2298,194201,13.69303,13.5401,1.379499,49.51004,99.712,14933.18,62.32,1995,3,0.1544791,0.3089583,36,91,0,12.17665,0,-0.206506279721353,0.290453920288273,-0.135974820288273
"1113",13,36093,721.8372,148757,12.04515,12.6589,4.754734,47.89354,238.128,16699.79,66.912,1995,10,0.6722373,0.8739084,36,93,0,11.91007,0,0.459285235712664,0.370001890655489,0.302235409344511
"1114",0,36095,52.77135,32814,16.59353,11.85774,1.468885,49.02176,194.176,11416.37,79.376,1995,0,0,0,36,95,0,10.39861,0,-0.463161834395137,0.30499655344237,-0.30499655344237
"1115",0,36097,58.28736,19160,14.62944,11.0856,1.189979,50.04175,232.88,10383.17,75.44,1995,0,0,0,36,97,0,9.86058,0,-0.416865707024193,0.274503907836062,-0.274503907836062
"1116",1,36099,100.1159,32528,13.48069,11.19958,1.404943,48.97934,164,12682.45,72.16,1995,1,0.3074274,0.3074274,36,99,0,10.38986,0,0.0280434477325369,0.2889606396787,0.0184667603212998
"1117",7,36101,71.52766,99614,14.17773,10.96332,1.276929,49.32339,273.552,12973.06,85.28,1995,3,0.3011625,0.7027125,36,101,0,11.50906,0,0.034743977502839,0.278280530168924,0.0228819698310755
"1118",32,36103,1483.59,1351843,13.82734,13.72134,6.946887,49.03143,174.496,18381.78,68.88,1995,24,0.1775354,0.2367139,36,103,0,14.11698,0,-0.335052391965486,0.397994557702277,-0.220459157702277
"1119",1,36105,72.49834,70301,12.97279,12.05388,9.012674,51.43312,286.016,14048.9,76.752,1995,4,0.5689819,0.1422455,36,105,0,11.16054,0,0.265139462603052,0.394484871356303,0.174497028643697
"1120",1,36107,101.9148,52856,14.39382,11.38565,0.6735281,49.53648,197.456,12002.18,68.88,1995,1,0.1891933,0.1891933,36,107,0,10.87533,0,-0.122566859023532,0.269914518815522,-0.0807212188155217
"1121",0,36109,202.3687,96340,17.05003,22.66452,3.67241,49.7841,178.432,13520.16,41.328,1995,0,0,0,36,109,0,11.47564,0,-0.636339969941599,0.417835713232744,-0.417835713232744
"1122",9,36111,148.4516,167223,12.24293,13.54539,5.515389,49.94767,232.88,13840.29,67.568,1995,10,0.5980039,0.5382035,36,111,0,12.02708,0,0.353763371897657,0.365134431008173,0.232869468991827
"1123",2,36113,70.69176,61480,13.82401,12.43006,0.5513988,48.3637,174.496,14483.17,99.712,1995,3,0.4879636,0.325309,36,113,0,11.02647,0,0.303803724614366,0.287927256321315,0.200036343678685
"1124",2,36115,72.82401,60846,13.85301,13.39776,3.441475,51.43148,220.416,10658.03,76.752,1995,2,0.3286987,0.3286987,36,115,0,11.0161,0,0.0282922351313841,0.310076753477593,0.0186219465224075
"1125",1,36117,155.2312,93783,13.91297,12.00431,3.657379,49.67851,193.52,13552.96,74.128,1995,1,0.1066291,0.1066291,36,117,0,11.44874,0,-0.331058557160187,0.324659543230418,-0.218030443230418
"1126",28,36119,2058.701,891044,11.58753,12.99352,14.862,47.63076,248.624,27244.99,57.728,1995,33,0.3703521,0.3142381,36,119,0,13.70015,0,-0.255156772744784,0.537319862096435,-0.166967762096435
"1127",1,36121,74.22165,44010,13.68553,14.05362,6.009998,53.9741,132.512,10398.91,89.872,1995,2,0.4544422,0.2272211,36,121,0,10.69217,0,0.205000744851588,0.319725777974947,0.134716422025053
"1128",0,36123,71.16587,24070,13.77649,11.02202,0.718737,48.63731,206.64,11125.1,74.128,1995,0,0,0,36,123,0,10.08872,0,-0.435095187381699,0.28646952509192,-0.28646952509192
"1129",6,37001,267.0934,115010,12.60847,13.77098,19.63395,47.62629,141.696,13934.1,34.768,1995,6,0.5216938,0.5216938,37,1,0,11.65277,0,-0.252312159905345,0.687766244178098,-0.166072444178098
"1130",1,37003,114.6919,29852,13.94546,13.84162,6.254187,49.79231,123.984,12433.17,30.176,1995,1,0.3349859,0.3349859,37,3,0,10.30401,0,-0.088244249330249,0.393097893632881,-0.0581119936328813
"1131",1,37005,41.88747,9829,12.32068,10.58093,1.902533,48.36708,239.44,12273.1,60.352,1995,1,1.017398,1.017398,37,5,0,9.193092,0,1.0833803586476,0.304325354401696,0.713072645598304
"1132",3,37007,45.36992,24117,14.74893,13.3267,48.82863,48.99448,307.664,11412.43,48.544,1995,0,0,1.243936,37,7,0,10.09067,0,-1.89527963432659,1.24559710835499,-1.24559710835499
"1133",2,37009,55.08986,23477,12.66346,11.25357,0.6729991,48.6178,281.424,11366.51,68.88,1995,2,0.8518976,0.8518975,37,9,0,10.06378,0,0.861241216226245,0.285039115735482,0.566858484264518
"1134",0,37011,62.11142,15342,13.88346,12.75583,0.7039499,49.75232,242.064,12740.83,40.672,1995,0,0,0,37,11,0,9.63835,0,-0.416707143052169,0.274416487219839,-0.274416487219839
"1135",1,37013,53.16297,43998,14.55748,10.88686,31.66053,47.37261,307.664,11272.05,41.984,1995,1,0.2272831,0.2272831,37,13,0,10.6919,0,-1.04940052350904,0.917817795177911,-0.690534695177911
"1136",8,37015,29.66844,20745,15.80622,11.81007,61.65823,46.54134,448.048,10069.6,27.552,1995,5,2.410219,3.856351,37,15,0,9.940061,0,1.33081726983625,1.53716791231269,0.873051087687313
"1137",4,37017,34.43237,30125,15.27635,11.42241,39.68133,47.20996,416.56,11497.71,43.296,1995,2,0.6639004,1.327801,37,17,0,10.31311,0,-0.637884082635855,1.08342661162178,-0.419526211621783
"1138",1,37019,71.00507,60697,12.78976,11.51952,18.47703,49.13093,229.6,11039.17,56.416,1995,1,0.1647528,0.1647528,37,19,0,11.01365,0,-0.705591763183165,0.629195461158766,-0.464442661158766
"1139",0,37021,288.5121,189343,12.3036,12.34849,8.44816,47.71447,190.24,14378.86,28.208,1995,15,0.7922131,0,37,21,0,12.15132,0,0.516575377346021,0.452188427410273,0.340024672589727
